pkoakwood,nativity
12217,Tex.
12218,Tex.
12219,Tex.
12220,Tex.
12221,Not Known
12222,Not Known
12223,Tex.
12224,La.
12225,Tex.
12226,Mex.
12227,Tex.
12228,Tex.
12229,Tex.
12230,Tenn.
12231,Tex.
12232,Tex.
12233,Not Known
12234,Mo.
12235,
12236,
12237,Texas
12238,Texas
12239,Texas
12240,Mex.
12241,Tex.
12242,Tex.
12243,
12244,Mex.
12245,
12246,
12247,Miss
12248,Mex.
12249,Tex.
12250,Ger.
12251,Ind.
12252,Ill.
12253,
12254,
12255,Tex.
12256,Sweden
12257,
12258,Tex.
12259,Tex.
12260,Tex.
12261,Tex.
12262,Tex.
12263,Mo.
12264,Mo.
12265,Mex.
12266,
12267,Tex.
12268,Tex.
12269,
12270,Ala.
12271,
12272,
12273,Ala.
12274,
12275,
12276,
12277,
12278,
12279,
12280,
12281,Miss.
12282,Md.
12283,
12284,
12285,
12286,
12287,
12288,
12289,
12290,
12291,
12292,
12293,
12294,
12295,
12296,
12297,Texas
12298,Germany
12299,Texas
12300,Ala.
12301,Sweden
12302,
12303,Texas
12304,Germany
12305,Ky.
12306,Ohio
12307,
12308,Texas
12309,Texas
12310,
12311,
12312,Texas
12313,Va.
12314,Ireland
12315,Texas
12316,Texas
12317,
12318,
12319,
12320,
12321,
12322,
12323,
12324,Texas
12325,Texas
12326,Virginia
12327,Tennessee
12328,
12329,
12330,
12331,Texas
12332,Arkansas
12333,Texas
12334,Mexico
12335,Ga.
12336,Ind.
12337,Mo.
12338,Texas
12339,
12340,
12341,Germany
12342,Texas
12343,
12344,Miss.
12345,Austin
12346,Austin
12347,Austin
12348,Austin
12349,Austin
12350,Austin
12351,Sweden
12352,Austin
12353,Mich.
12354,Texas
12355,
12356,
12357,
12358,Austin
12359,
12360,
12361,
12362,
12363,Sweden
12364,Texas
12365,
12366,
12367,
12368,
12369,
12370,
12371,
12372,
12373,
12374,
12375,
12376,England
12377,
12378,
12380,
12381,
12382,
12383,
12384,
12385,
12386,
12387,
12388,
12389,
12390,
12391,
12392,
12393,
12394,
12395,
12396,
12397,
12398,
12399,
12400,
12401,
12402,
12403,
12404,
12405,
12406,
12407,
12408,Ala
12409,
12410,
12411,Sweden
12412,Mex
12413,Tex
12414,Tex
12415,Tenn
12416,Ger
12417,Austin
12418,Texas
12419,Texas
12420,
12421,Indiana
12422,Germany
12423,
12424,San Atonio
12425,Alabama
12426,San Marcos
12427,
12428,Mex
12429,
12430,"Austin, Tex"
12431,"Austin, Tex"
12432,"Austin, Tex"
12433,"Austin, Tex"
12434,"Austin, Tex"
12435,Ky
12436,Tex
12437,Texarkana
12438,Tex
12439,Tex
12440,Tex
12441,
12442,
12443,Germany
12444,
12445,
12446,Mich
12447,
12448,Germany
12449,"Austin, Tex"
12450,"Austin, Tex"
12451,
12452,Tex
12453,
12454,
12455,
12456,
12457,
12458,
12459,Germany
12460,
12461,"Austin, Tex"
12462,Ky
12463,Tex
12464,Tex
12465,
12466,
12467,
12468,
12469,
12470,
12471,
12472,
12473,
12474,
12475,"Austin, Tex"
12476,"Austin, Tex"
12477,Mex
12478,Mex
12479,Ky
12480,
12481,Austin
12482,Texas
12483,Austin
12484,Austin
12485,England
12486,England
12487,
12488,
12489,Texas
12490,Austin
12491,Germany
12492,Austin
12493,Texas
12494,Texas
12495,Texas
12496,Texas
12497,Texas
12498,La
12499,Texas
12500,Texas
12501,Texas
12502,Texas
12503,Texas
12504,
12505,Mo
12506,"Austin, Tex"
12507,
12508,Texas
12509,Bavaria
12510,tEXAS
12511,Texas
12512,Texas
12513,Sweden
12514,Texas
12515,Ill
12516,Austin
12517,Austin
12518,Austin
12519,Mex
12520,Mex
12521,Mex
12522,
12523,
12524,Tex
12525,R.I.
12526,Ark
12527,
12528,
12529,Tex
12530,Tex
12531,Germany
12532,Germany
12533,
12534,
12535,Miss
12536,
12537,
12538,"Austin, Tex"
12539,Syria
12540,
12541,Texas
12542,Germany
12543,Texas
12544,Ala
12545,Texas
12546,Mexico
12547,Texas
12548,
12549,
12550,Texas
12551,Texas
12552,
12553,New Braunfels
12554,Va.
12555,
12556,Texas
12557,
12558,
12559,
12560,
12561,Texas
12562,Tenn.
12563,
12564,Germany
12565,
12566,
12567,Texas
12568,Texas
12569,Austin
12570,Austin
12571,Austin
12572,Germany
12573,
12574,Austin
12575,Texas
12576,La
12577,Austin
12578,Ala
12579,Texas
12580,Texas
12581,Texas
12582,Mexico
12583,Austin
12584,Austin
12585,Miss
12586,Pa
12587,
12588,Ala
12589,Tex
12590,Tex
12591,Tex
12592,Tex
12593,Tex
12594,Germany
12595,
12596,Arkansas
12597,
12598,Texas
12599,Texas
12600,Texas
12601,Texas
12602,Texas
12603,Texas
12604,Sweden
12605,"Austin, Tex"
12606,Texas
12607,"Austin, Tex"
12608,Ill
12609,Germany
12610,Pa
12611,Texas
12612,
12613,"Austin, Tex"
12614,
12615,New York
12616,"Austin, Tex"
12617,Tex
12618,Mexico
12619,Mexico
12620,Texas
12621,
12622,Austin
12623,
12624,Arkansas
12625,
12626,Texas
12627,England
12628,Mo.
12629,
12630,Miss.
12631,Ireland
12632,
12633,Ga.
12634,
12635,
12636,New Jersey
12637,Austin
12638,Texas
12639,New York
12640,
12641,
12642,Ky.
12643,Austin
12644,Texas
12645,Texas
12646,Texas
12647,Austin
12648,Mexico
12649,Texas
12650,Texas
12651,Texas
12652,Mexico
12653,Tenn
12654,unknown
12655,not known
12656,Austin
12657,France
12658,Austin
12659,Austin
12660,Texas
12661,
12662,Texas
12663,Ill
12664,
12665,Tex
12666,Ga
12667,
12668,Tex
12669,Tex
12670,
12671,Tex
12672,Tex
12673,Tex
12674,Tex
12675,Texa
12676,Germany
12677,Tex
12678,
12679,
12680,Germany
12681,Tex
12682,
12683,Norway
12684,
12685,Tex
12686,Germany
12687,Germany
12688,Austin
12689,"Raleigh, N C"
12690,Austin
12691,Tenn
12692,Mexico
12693,Tex
12694,
12695,
12696,Mo
12697,Tex
12698,Tex
12699,Tex
12700,Austin
12701,
12702,Austin
12703,
12704,N.C.
12705,Austin
12706,Texas
12707,Miss.
12708,
12709,N.C.
12710,Va.
12711,Austin
12712,
12713,Penn.
12714,Tex.
12715,Germany
12716,Arkansas
12717,Austin
12718,
12719,N.C.
12720,Tenn.
12721,
12722,
12723,
12724,Texas
12725,Rhode Island
12726,Pa.
12727,Texas
12728,Canada
12729,Tenn.
12730,Ky.
12731,Germany
12732,
12733,Tex.
12734,Va.
12735,Austin
12736,
12737,Austin
12738,Mexico
12739,Texas
12740,
12741,Germany
12742,Ala.
12743,
12744,
12745,Texas
12746,
12747,Sweden
12748,Tex.
12749,Germany
12750,Tex.
12751,Tex.
12752,Tenn.
12753,Mexico
12754,
12755,Tenn.
12756,Austin
12757,Tex
12758,
12759,Tex
12760,Sweden
12761,Miss
12762,Tex
12763,
12764,
12765,Tex
12766,
12767,Tex
12768,
12769,Germany
12770,Tex
12771,Austin
12772,Tex
12773,Westphalia
12774,Mexico
12775,Germany
12776,Tex
12777,
12778,Tenn
12779,Wis
12780,Tex
12781,Tex
12782,Sweden
12783,Tex
12784,
12785,
12786,
12787,
12788,Tenn
12789,Tex
12790,La
12791,New jersey
12792,Tex
12793,Tex
12794,Tex
12795,
12796,Nebraska
12797,New York
12798,
12799,
12800,Tex
12801,Tenn
12802,
12803,Switzerland
12804,Harris Co Tex
12805,Mexico
12806,
12807,Austin
12808,Tenn
12809,
12810,Kentucky
12811,Miss
12812,
12813,
12814,
12815,Tex
12816,
12817,Mexico
12818,Austin
12819,
12820,Sweden
12821,Texas
12822,
12823,Mexico
12824,Ohio
12825,Austin
12826,Ind.
12827,Austin
12828,Texas
12829,Texas
12830,Denmark
12831,Germany
12832,Texas
12833,La.
12834,Wis.
12835,Austin
12836,Texas
12837,Mo.
12838,Norway
12839,Texas
12840,Texas
12841,Mexico
12842,Texas
12843,Tenn.
12844,Mexico
12845,
12846,
12847,Oklahoma
12848,Scotland
12849,Mex.
12850,Tex.
12851,Mexico
12852,N.C.
12853,Tex.
12854,Tex
12855,Tex.
12856,
12857,Sweden
12858,Austin
12859,Missouri
12860,Germany
12861,Texas
12862,Texas
12863,Texas
12864,Germany
12865,Texas
12866,
12867,Austin
12868,
12869,Texas
12870,Austin
12871,Tex.
12872,Tex.
12873,Tex.
12874,Sweden
12875,Sweden
12876,Germany
12877,Ala
12878,Tex
12879,Tex
12880,Mexico
12881,Austin
12882,Tex
12883,Mexico
12884,
12885,Mexico
12886,Tex
12887,Tex
12888,Tex
12889,Texarkana
12890,Tenn
12891,Tex
12892,Tex
12893,SC
12894,Sweden
12895,
12896,Tex
12897,Germany
12898,Germany
12899,
12900,Tex
12901,
12902,Austin
12903,Tex
12904,Tex
12905,SC
12906,Ky
12907,Ark
12908,
12909,
12910,
12911,
12912,Texas
12913,
12914,Ga
12915,
12916,Texas
12917,Missouri
12918,Germany
12919,Austin
12920,
12921,Tex
12922,
12923,Austin
12924,
12925,Miss
12926,Mo
12927,Austin
12928,Tex
12929,Austin
12930,Tex
12931,Tex
12932,Tex
12933,Tex
12934,Tex
12935,Austin
12936,
12937,
12938,Tex
12939,
12940,Ala
12941,
12942,Tex
12943,
12944,
12945,England
12946,Tex
12947,Tex
12948,Tex
12949,Travis Co
12950,Germany
12951,
12952,Sweden
12953,
12954,Ark
12955,
12956,
12957,Tex
12958,Virginia
12959,Texas
12960,Texas
12961,Mexico
12962,Tex
12963,
12964,"Portsmouth, Eng"
12965,Mexico
12966,S Carolina
12967,Mexico
12968,Austin
12969,"Waco, Tex"
12970,Louisiana
12971,Virginia
12972,Germany
12973,San Marcos
12974,Tenn
12975,Austin
12976,
12977,Austin
12978,
12979,Miss
12980,"Millerville, Ga"
12981,Austin
12982,Texas
12983,Texas
12984,Ind
12985,Austin
12986,
12987,Tex
12988,Austin
12989,Tex
12990,Fla
12991,
12992,
12993,Germany
12994,Ala
12995,Syria
12996,Mex
12997,Tex
12998,Virginia
12999,Ohio
13000,Tex
13001,Austin
13002,SC
13003,Tex
13004,
13005,
13006,Tex
13007,
13008,Germany
13009,Tenn
13010,Austin
13011,Tenn
13012,Mex
13013,Ala
13014,unknown
13015,Tex
13016,Taylor
13017,Austin
13018,Tex
13019,
13020,Tex
13021,Germany
13022,Tex
13023,Ky
13024,Mex
13025,Ala
13026,Sweden
13027,
13028,
13029,
13030,
13031,
13032,
13033,
13034,Tex
13035,Ohio
13036,Austin
13037,Tex
13038,Tex
13039,
13040,Tex
13041,Ireland
13042,Bastrop Co
13043,Ireland
13044,Ark
13045,Tex
13046,Italy
13047,Russia
13048,Texas
13049,Texas
13050,
13051,Austin
13052,Ark
13053,Mexico
13054,Austin
13055,Austin
13056,Dallas
13057,
13058,Texas
13059,Scotland
13060,Texas
13061,Austin
13062,Austin
13063,Texas
13064,
13065,
13066,
13067,Tex
13068,
13069,
13070,
13071,Tex
13072,
13073,Austin
13074,Austin
13075,
13076,Austin
13077,unknown
13078,Mexico
13079,Ala
13080,Texas
13081,Texas
13082,
13083,Miss
13084,Miss
13085,Austin
13086,Germany
13087,Mo
13088,
13089,
13090,Houston
13091,
13092,Texas
13093,Austin
13094,Germany
13095,Austin
13096,Texas
13097,Ga
13098,
13099,Tex
13100,Austin
13101,Texas
13102,"Washington, D C"
13103,Texas
13104,"Mobile, Ala"
13105,Ala
13106,
13107,Texas
13108,Va
13109,Liberty Hill
13110,Austin
13111,Texas
13112,Atlanic Ocean
13113,
13114,Ala
13115,
13116,Ireland
13117,
13118,
13119,Austin
13120,Tenn
13121,"Taylor, Tex"
13122,
13123,
13124,Texas
13125,Texas
13126,Bohemia
13127,Texas
13128,Tenn
13129,Atlantic Ocean
13130,Tex
13131,Tex
13132,Miss
13133,Tenn
13134,Tex
13135,Mich
13136,Tex
13137,Tenn
13138,Tex
13139,Ireland
13140,Mexico
13141,Tex
13142,Mexico
13143,
13144,Miss
13145,Tenn
13146,Ark
13147,
13148,Austin
13149,Austin
13150,Laredo
13151,Tex
13152,Mexico
13153,Alabama
13154,La
13155,Mexico
13156,"Travis Co., Tex"
13157,England
13158,
13159,Germany
13160,Pa
13161,Tex
13162,Mexico
13163,
13164,Ill
13165,Ga
13166,Ark
13167,Mexico
13168,Mexico
13169,
13170,
13171,Texas
13172,La
13173,
13174,Germany
13175,New York
13176,Tex
13177,Tex
13178,La
13179,Sweden
13180,Mo
13181,
13182,Mo
13183,Ky
13184,Ala
13185,Austin
13186,Africa
13187,Mo
13188,Mexico
13189,Kaufman Co
13190,Mexico
13191,
13192,Georgia
13193,Ala
13194,Germany
13195,Texas
13196,Texas
13197,Travis Co
13198,Colorado
13199,Austin
13200,
13201,Miss
13202,Tex
13203,Tex
13204,
13205,
13206,Germany
13207,Tenn
13208,Mo
13209,
13210,Ky
13211,
13212,
13213,Miss
13214,Tenn
13215,Mexico
13216,GA
13217,Ireland
13218,
13219,Austin
13220,Travis Co
13221,Alabama
13222,Tenn
13223,Tex
13224,Georgia
13225,Tex
13226,Tex
13227,Germany
13228,Texas
13229,Texas
13230,Tenn
13231,Texas
13232,
13233,
13234,
13235,Mo
13236,Tex
13237,Tex
13238,SC
13239,
13240,Germany
13241,Sweden
13242,
13243,
13244,Austin
13245,
13246,Tex
13247,
13248,Tenn
13249,Germany
13250,
13251,SC
13252,Sweden
13253,Mexico
13254,Georgia
13255,Ga
13256,Germany
13257,
13258,Texas
13259,Ga
13260,Austin
13261,Mo
13262,Tex
13263,Italy
13264,Tex
13265,Germany
13266,SC
13267,North C
13268,Germany
13269,Tex
13270,Mex
13271,Tex
13272,Ala
13273,
13274,Miss
13275,Ala
13276,Germany
13277,Austin
13278,Alabama
13279,Germany
13280,Ky
13281,Tenn
13282,NC
13283,Scotland
13284,
13285,Austin
13286,
13287,Mexico
13288,La
13289,Mex
13290,Sweden
13291,Austin
13292,Mex
13293,Switzerland
13294,Tex
13295,Main
13296,Miss
13297,Mexico
13298,"Kansas City, M"
13299,Austin
13300,Germany
13301,
13302,Ark
13303,
13304,Austin
13305,MEx
13306,Germany
13307,
13308,Tex
13309,Ireland
13310,
13311,Galveston
13312,
13313,Germany
13314,New Braunfels
13315,
13316,
13317,
13318,Germany
13319,
13320,Germany
13321,Sweland
13322,SC
13323,MO
13324,Ala
13325,Ireland
13326,Texas
13327,Ala
13328,Austin
13329,Texas
13330,Texas
13331,SC
13332,Tex
13333,Ky
13334,
13335,Tex
13336,Ills
13337,Ga
13338,Tex
13339,
13340,
13341,Alabama
13342,Austin
13343,Austin
13344,Va
13345,Norway
13346,
13347,SC
13348,Austin
13349,Tex
13350,Tex
13351,Tex
13352,Tex
13353,Tex
13354,Ala
13355,Austin
13356,Tex
13357,Austin
13358,New York
13359,Travis Co. Tex
13360,Austin
13361,MExico
13362,LA
13363,Kansas
13364,Tex
13365,Greece
13366,Tex
13367,
13368,
13369,Iowa
13370,Texas
13371,Ohio
13372,Scotland
13373,Ill
13374,La
13375,Illinois
13376,Ala
13377,NC
13378,Williamson Co
13379,Miss
13380,
13381,
13382,
13383,Ky
13384,Austin
13385,
13386,Tex
13387,Williamson Co
13388,Austin
13389,La
13390,
13391,Tenn
13392,"Lareda, Tex"
13393,
13394,Texas
13395,Mex
13396,Tex
13397,Travis
13398,Austin
13399,Austin
13400,Austin
13401,
13402,Mo
13403,Ky
13404,Austin
13405,Tenn
13406,England
13407,Austin
13408,
13409,Ky
13410,Tex
13411,Austin
13412,Tex
13413,Ga
13414,Tex
13415,Tex
13416,Tex
13417,Tex
13418,Austin
13419,
13420,
13421,Germany
13422,Va
13423,Maine
13424,NJ
13425,Tenn
13426,Tex
13427,Miss
13428,
13429,Tex
13430,Austin
13431,Ga
13432,Tex
13433,NC
13434,
13435,
13436,NC
13437,
13438,Tenn
13439,Germany
13440,Va
13441,Tex
13442,Tex
13443,Ala
13444,West Va
13445,Tex
13446,Tex
13447,"Memphis, Tenn"
13448,
13449,New Braunfels
13450,Tex
13451,
13452,Sweden
13453,Williamson Co
13454,Austin
13455,Tex
13456,
13457,Iowa
13458,New York
13459,Austin
13460,Tex
13461,Tex
13462,
13463,La
13464,Ala
13465,Austin
13466,
13467,Austin
13468,La
13469,Lampasas
13470,
13471,
13472,Tex
13473,
13474,
13475,
13476,
13477,Mexico
13478,Texas
13479,
13480,Miss
13481,
13482,Texas
13483,Okla
13484,Ill
13485,Tex
13486,Tex
13487,Tex
13488,Bastrop Co. Tex
13489,La
13490,Tex
13491,Mex
13492,Tex
13493,Galveston
13494,Tex
13495,Tex
13496,Austin
13497,Canada
13498,England
13499,Ohio
13500,
13501,
13502,Tex
13503,Belton
13504,Austin
13505,
13506,Mex
13507,Tex
13508,Ala
13509,Austin
13510,La
13511,Tex
13512,
13513,
13514,Italy
13515,Kansas
13516,Austin
13517,Austin
13518,Canada
13519,Tenn
13520,Mexico
13521,Austin
13522,Tex
13523,Ga
13524,Tex
13525,Tenn
13526,Mex
13527,Tex
13528,
13529,
13530,Miss
13531,Martindale
13532,Tenn
13533,Travis Co
13534,
13535,USA
13536,Texas
13537,Tenn
13538,Tex
13539,
13540,Missouri
13541,Texas
13542,
13543,Tex
13544,Pa
13545,Ohio
13546,Tex
13547,Sweden
13548,Miss
13549,Illinois
13550,Tex
13551,Edwards Co
13552,Tex
13553,Ala
13554,Tex
13555,Mexico
13556,
13557,
13558,Tex
13559,Italy
13560,
13561,Ireland
13562,Germany
13563,Sweden
13564,Tex
13565,Tenn
13566,Va
13567,Tex
13568,
13569,California
13570,La
13571,Denmark
13572,
13573,England
13574,
13575,Austin
13576,Mexico
13577,Texas
13578,Washington D C
13579,La
13580,Ala
13581,Austin
13582,Texas
13583,Austin
13584,Tex
13585,Travis Co
13586,
13587,Ga
13588,Tex
13589,West Va
13590,Austin
13591,Tenn
13592,"Bastrop, Tex"
13593,Texas
13594,
13595,Travis Co
13596,
13597,Iowa
13598,Italy
13599,Zavalla Co
13600,
13601,Austin
13602,Travis
13603,Tenn
13604,
13605,Tenn
13606,Austin
13607,Tenn
13608,
13609,
13610,
13611,
13612,
13613,
13614,Miss
13615,Travis Co Tex
13616,Miss
13617,Miss
13618,
13619,Ky
13620,
13621,Mexico
13622,Ga
13623,Texas
13624,
13625,Austin
13626,
13627,
13628,Tenn
13629,Austin
13630,Tex
13631,
13632,Germany
13633,Texas
13634,
13635,Ark
13636,Mex
13637,Tex
13638,Mex
13639,Tex
13640,Ala
13641,Tex
13642,Ala
13643,
13644,
13645,SC
13646,Texas
13647,France
13648,Tenn
13649,Tex
13650,
13651,Tenn
13652,
13653,Tenn
13654,Sweden
13655,Austin
13656,Austin
13657,Va
13658,Maryland
13659,
13660,
13661,England
13662,SC
13663,Austin
13664,Texas
13665,
13666,Tex
13667,Tex
13668,Austin
13669,
13670,Texas
13671,Texas
13672,Texas
13673,Va
13674,Austin
13675,Texas
13676,Mexico
13677,Austin
13678,Austin
13679,Tex
13680,Tex
13681,Tex
13682,Tex
13683,Tex
13684,Tex
13685,Italy
13686,
13687,German
13688,Tenn
13689,Texas
13690,"St Louis, Mo"
13691,SC
13692,Ala
13693,
13694,Ala
13695,
13696,Ill USA
13697,Tex
13698,Bell Co Tex
13699,Tex
13700,Mex
13701,Texas
13702,Mexico
13703,"Austin, Tex"
13704,SC
13705,"Houston, Tex"
13706,
13707,Tex
13708,Texas
13709,Travis Co
13710,Texas
13711,"Henryitta, Okla"
13712,Texas
13713,
13714,Mex
13715,"Austin, Tex"
13716,SC
13717,Germany
13718,Austin
13719,
13720,Williamton N C
13721,Austin
13722,Tex
13723,Mex
13724,Tex
13725,"Austin, Tex"
13726,Tex
13727,Mex
13728,Ky
13729,Texas
13730,Austin
13731,Europe
13732,Texas
13733,Texas
13734,Md
13735,Texas
13736,Burnette
13737,
13738,Mex
13739,Mex
13740,Texas
13741,Texas
13742,Austin
13743,Ala.
13744,Tenn.
13745,Mex.
13746,Ga.
13747,Austin
13748,Tenn.
13749,
13750,Mex.
13751,Tex.
13752,Mex.
13753,Germany
13754,Sweden
13755,
13756,Maryland
13757,
13758,Nebraska
13759,Hungaria
13760,
13761,"Austin, Tex."
13762,
13763,Mo.
13764,Tex.
13765,Mo.
13766,Tex.
13767,
13768,Georgia
13769,Tenn
13770,Austin
13771,Tex.
13772,Tenn.
13773,Miss.
13774,Tex.
13775,S.C.
13776,
13777,Mexico
13778,
13779,Mexico
13780,Texas
13781,Texas
13782,Texas
13783,Texas
13784,Texas
13785,Texas
13786,Texas
13787,Texas
13788,La.
13789,Texas
13790,Germany
13791,Austin
13792,
13793,Austin
13794,Syria
13795,Mex.
13796,Virginia
13797,Ala.
13798,
13799,Austin
13800,Tex
13801,Austin
13802,Tex
13803,"Taylor, Texas"
13804,Austin
13805,Texas
13806,Texas
13807,Tenn
13808,Texas
13809,Kentucky
13810,Germany
13811,Texas
13812,Ark.
13813,Germany
13814,SC
13815,Tenn
13816,
13817,Pa
13818,Tex
13819,Tex
13820,Tex
13821,Tex
13822,England
13823,Mexico
13824,Tex
13825,Tex
13826,Ky
13827,Ind
13828,Texas
13829,Texas
13830,Texas
13831,Tenn
13832,Germany
13833,Mexico
13834,Tenn
13835,Tex
13836,
13837,Texas
13838,Fla
13839,Mexico
13840,S Carolina
13841,Mo
13842,Ireland
13843,La
13844,Ark
13845,Texas
13846,
13847,Italy
13848,La
13849,New York
13850,
13851,Tenn
13852,Tex
13853,Germany
13854,Texas
13855,
13856,
13857,Ala
13858,
13859,Germany
13860,"Austin, Tex"
13861,Texas
13862,Mexico
13863,
13864,Tenn
13865,Pa
13866,
13867,Kentucky
13868,Texxas
13869,Texas
13870,Sweden
13871,Tex
13872,Tex
13873,Tenn
13874,Ohio
13875,Alabama
13876,Austin
13877,
13879,
13880,
13881,Mex
13882,
13883,Germany
13884,Tenn
13885,Tex
13886,Virginia
13887,Austin
13888,Va
13889,
13890,
13891,Mexico
13892,NC
13893,Texas
13894,Tex.
13895,Tenn.
13896,Texas
13897,
13898,Ga.
13899,
13900,Mex.
13901,England
13902,Missouri
13903,Mex.
13904,Texas
13905,Austin
13906,Austin
13907,
13908,Texas
13909,
13910,
13911,Mex.
13912,"Travis Co., Tex."
13913,Va.
13914,Mex.
13915,Tex.
13916,Tex.
13917,Canada
13918,Miss.
13919,Va.
13920,Ken.
13921,Texas
13922,
13923,Tex.
13924,
13925,
13926,S.C.
13927,Prussia
13928,Tex.
13929,Tex
13930,Ark.
13931,
13932,
13933,Mex.
13934,Texas
13935,Texas
13936,Austin
13937,Texas
13938,Maine
13939,Sweden
13940,New York
13941,Tex.
13942,
13943,Texas
13944,
13945,Texas
13946,Austin
13947,Texas
13948,
13949,Texas
13950,Austin
13951,
13952,Mex.
13953,Alabama
13954,Sweden
13955,"Austin, Texas"
13956,Virginia
13957,Kentucky
13958,Mexico
13959,Austin
13960,Texas
13961,
13962,New York
13963,Georgia
13964,Austin
13965,Austin
13966,Austin
13967,Seattle
13968,Mexico
13969,Burnett County
13970,Mississippi
13971,Austin
13972,
13973,
13974,Tennessee
13975,Mexico
13976,Austin
13977,Virginia
13978,Virginia
13979,Austin
13980,Texas
13981,Texas
13982,Austin
13983,Sweden
13984,Missouri
13985,Texas
13986,Texas
13987,Austin
13988,"La Grange, Texas"
13989,South Carolina
13990,
13991,Mississippi
13992,Russia
13993,Texas
13994,Mexico
13995,Texas
13996,Texas
13997,Texas
13998,Germany
13999,Texas
14000,Mexico
14001,Mexico
14002,Texas
14003,Tennessee
14004,
14005,Texas
14006,Mexico
14007,Mexico
14008,Texas
14009,
14010,Texas
14011,Texas
14012,
14013,
14014,Mexico
14015,Texas
14016,Texas
14017,Germany
14018,Texas
14019,Texas
14020,Mexico
14021,Texas
14022,Texas
14023,Mexico
14024,Texas
14025,
14026,
14027,Mexico
14028,Mexico
14029,Travis
14030,Mexico
14031,Austin
14032,Eagle Pass
14033,
14034,Texas
14035,
14036,Alabama
14037,
14038,Austin
14039,
14040,Texas
14041,Texas
14042,Texas
14043,Tennessee
14044,South Carolina
14045,Mississippi
14046,Texas
14047,Alabama
14048,
14049,"Austin, Texas"
14050,Texas
14051,Austin
14052,Mexico
14053,Mexico
14054,Scotland
14055,Missouri
14056,Missouri
14057,North Carolina
14058,Austin
14059,Austin
14060,
14061,
14062,
14063,
14064,
14065,
14066,
14067,Ohio
14068,Texas
14069,Texas
14070,Virginia
14071,Texas
14072,
14073,Illinois
14074,
14075,Texas
14076,
14077,Missouri
14078,Texas
14079,
14080,
14081,Texas
14082,Austin
14083,Texas
14084,Texas
14085,Alabama
14086,Texas
14087,
14088,Texas
14089,
14090,
14091,Texas
14092,
14093,
14094,Missouri
14095,
14096,Texas
14097,
14098,Texas
14099,
14100,Texas
14101,N.S.A.
14102,"Austin, Texas"
14103,"Austin, Texas"
14104,Texas
14105,Texas
14106,Texas
14107,Ireland
14108,Texas
14109,Texas
14110,Texas
14111,Mexico
14112,Texas
14113,Austin
14114,"St. Louis, Missouri"
14115,New Jersey
14116,South Carolina
14117,Tennessee
14118,Syria
14119,Alabama
14120,
14121,Texas
14122,
14123,
14124,Mexico
14125,Tex
14126,
14127,
14128,
14129,Mexico
14130,Texas
14131,
14132,Texas
14133,Austin
14134,Texas
14135,Mexico
14136,
14137,Mexico
14138,Maryland
14139,Tex
14140,Germany
14141,Texas
14142,
14143,Texas
14144,Syria
14145,Mexico
14146,Texas
14147,
14148,
14149,Austin
14150,
14152,Texasd
14154,Mexico
14155,
14156,Texas
14157,Mexico
14158,Texas
14159,
14160,England
14161,Texas
14162,Mexico
14163,
14164,Mexico
14165,Ill
14166,
14167,San Antonio
14168,Texas
14169,
14170,Austin
14171,Mexico
14172,Mexico
14173,Texas
14174,
14175,Mexico
14176,Austin
14177,Texas
14178,
14179,
14180,Texas
14181,"Austin, Texas"
14182,Texas
14183,Tennessee
14184,
14185,Austin
14186,Louisiana
14187,Illinois
14188,Germany
14189,"Belton, Texas"
14190,Austin
14191,Georgia
14192,Georgia
14193,Alabama
14194,Texas
14195,Texas
14196,Texas
14197,N.S.A.
14198,Sweden
14199,Texas
14200,Texas
14201,Texas
14202,Texas
14203,Mexico
14204,North Carolina
14205,"Manchester, England"
14206,Mississippi
14207,
14208,Texas
14209,
14210,Virginia
14211,Austin
14212,Texas
14213,Austin
14214,Pennsylvania
14215,Texas
14216,"Philiadelphia, Pennsylvania"
14217,Mexico
14218,China
14219,Texas
14220,Mexico
14221,Austin
14222,Alabama
14223,Philiadelphia
14224,Austin
14225,Austin
14226,Tennessee
14227,
14228,
14229,
14230,
14231,
14232,Mexico
14233,Alabama
14234,Scotland
14235,Sweden
14236,Texas
14237,Alabama
14238,
14239,
14240,
14241,
14242,
14243,
14244,
14245,
14246,Texas
14247,
14248,
14249,
14250,
14251,
14252,
14253,
14254,
14255,
14256,
14257,
14258,
14259,
14260,
14261,
14262,
14263,
14264,
14265,
14266,
14267,
14268,
14269,
14270,
14271,
14272,Wisconsin
14273,"Albany, NY"
14274,Texas
14275,Texas
14276,
14277,Texas
14278,
14279,Tex
14280,Tex
14281,Houston
14282,Texas
14283,Mexico
14284,Virginia
14285,ILL
14286,Ala
14287,Mexico
14288,Illinois
14289,Germany
14290,Texas
14291,
14292,Russia
14293,Texas
14294,
14295,
14296,
14297,England
14298,Texas
14299,
14300,Germany
14301,Texas
14302,
14303,
14304,
14305,Germany
14306,Georgia
14307,Texas
14308,Mexico
14309,
14310,Okla
14311,
14312,Mexico
14313,Texas
14314,Texas
14315,Texas
14316,Texas
14317,
14318,Texas
14319,
14320,Austin
14321,Sweden
14322,
14323,Tex
14324,Virginia
14325,Tenn
14326,Texas
14327,Tenn
14328,Alabama
14329,Germany
14330,Miss
14331,Mo
14332,
14333,Mexico
14334,Texas
14335,Tenn
14336,England
